"","date","disney_stock"
"2152",2015-07-21,119.309997558594
"2153",2015-07-22,119.330001831055
"2154",2015-07-23,118.800003051758
"2155",2015-07-24,118.910003662109
"2156",2015-07-27,118.25
"2157",2015-07-28,118.459999084473
"2158",2015-07-29,119.839996337891
"2159",2015-07-30,120.029998779297
"2160",2015-07-31,120
"2161",2015-08-03,121.120002746582
"2162",2015-08-04,121.690002441406
"2163",2015-08-05,110.529998779297
"2164",2015-08-06,108.550003051758
"2165",2015-08-07,109.349998474121
"2166",2015-08-10,111
"2167",2015-08-11,108
"2168",2015-08-12,106.98999786377
"2169",2015-08-13,107.519996643066
"2170",2015-08-14,107.160003662109
"2171",2015-08-17,109.050003051758
"2172",2015-08-18,106.940002441406
"2173",2015-08-19,106.449996948242
"2174",2015-08-20,100.019996643066
"2175",2015-08-21,98.8399963378906
"2176",2015-08-24,95.3600006103516
"2177",2015-08-25,95.8899993896484
"2178",2015-08-26,99.2300033569336
"2179",2015-08-27,102.169998168945
"2180",2015-08-28,102.480003356934
"2181",2015-08-31,101.879997253418
"2182",2015-09-01,99.5100021362305
"2183",2015-09-02,101.889999389648
"2184",2015-09-03,101.98999786377
"2185",2015-09-04,100.970001220703
"2186",2015-09-08,104.01000213623
"2187",2015-09-09,101.910003662109
"2188",2015-09-10,102.599998474121
"2189",2015-09-11,104.480003356934
"2190",2015-09-14,103.819999694824
"2191",2015-09-15,103.430000305176
"2192",2015-09-16,103.959999084473
"2193",2015-09-17,104.199996948242
"2194",2015-09-18,102.839996337891
"2195",2015-09-21,103.410003662109
"2196",2015-09-22,102.48999786377
"2197",2015-09-23,101.569999694824
"2198",2015-09-24,100.620002746582
"2199",2015-09-25,100.300003051758
"2200",2015-09-28,98.4899978637695
"2201",2015-09-29,99.4199981689453
"2202",2015-09-30,102.199996948242
"2203",2015-10-01,102.669998168945
"2204",2015-10-02,103
"2205",2015-10-05,103.849998474121
"2206",2015-10-06,103.769996643066
"2207",2015-10-07,103.389999389648
"2208",2015-10-08,104.610000610352
"2209",2015-10-09,105.559997558594
"2210",2015-10-12,106.349998474121
"2211",2015-10-13,106.589996337891
"2212",2015-10-14,105.730003356934
"2213",2015-10-15,107.889999389648
"2214",2015-10-16,108.23999786377
"2215",2015-10-19,109.470001220703
"2216",2015-10-20,109.839996337891
"2217",2015-10-21,110.089996337891
"2218",2015-10-22,113.25
"2219",2015-10-23,113.089996337891
"2220",2015-10-26,113.519996643066
"2221",2015-10-27,113.769996643066
"2222",2015-10-28,114.339996337891
"2223",2015-10-29,115.040000915527
"2224",2015-10-30,113.73999786377
"2225",2015-11-02,115.040000915527
"2226",2015-11-03,115.540000915527
"2227",2015-11-04,113.25
"2228",2015-11-05,113
"2229",2015-11-06,115.669998168945
"2230",2015-11-09,116.419998168945
"2231",2015-11-10,117.419998168945
"2232",2015-11-11,116.519996643066
"2233",2015-11-12,116.209999084473
"2234",2015-11-13,114.839996337891
"2235",2015-11-16,115.919998168945
"2236",2015-11-17,116.129997253418
"2237",2015-11-18,118.139999389648
"2238",2015-11-19,118.709999084473
"2239",2015-11-20,120.069999694824
"2240",2015-11-23,119.419998168945
"2241",2015-11-24,117.949996948242
"2242",2015-11-25,118.669998168945
"2243",2015-11-27,115.129997253418
"2244",2015-11-30,113.470001220703
"2245",2015-12-01,115.389999389648
"2246",2015-12-02,114
"2247",2015-12-03,111.889999389648
"2248",2015-12-04,114.23999786377
"2249",2015-12-07,113.830001831055
"2250",2015-12-08,112.480003356934
"2251",2015-12-09,111.470001220703
"2252",2015-12-10,110.76000213623
"2253",2015-12-11,108.040000915527
"2254",2015-12-14,109.349998474121
"2255",2015-12-15,112.160003662109
"2256",2015-12-16,113.790000915527
"2257",2015-12-17,112.01000213623
"2258",2015-12-18,107.720001220703
"2259",2015-12-21,106.589996337891
"2260",2015-12-22,106.73999786377
"2261",2015-12-23,105.559997558594
"2262",2015-12-24,105.860000610352
"2263",2015-12-28,107.25
"2264",2015-12-29,107.080001831055
"2265",2015-12-30,106.339996337891
"2266",2015-12-31,105.080001831055
"2267",2016-01-04,102.980003356934
"2268",2016-01-05,100.900001525879
"2269",2016-01-06,100.360000610352
"2270",2016-01-07,99.5
"2271",2016-01-08,99.25
"2272",2016-01-11,99.9199981689453
"2273",2016-01-12,101.459999084473
"2274",2016-01-13,98.4800033569336
"2275",2016-01-14,99.1100006103516
"2276",2016-01-15,93.9000015258789
"2277",2016-01-19,93.9700012207031
"2278",2016-01-20,92.5400009155273
"2279",2016-01-21,94.0199966430664
"2280",2016-01-22,96.9000015258789
